procedure_code,long_description,short_description,procedure_code_key,gold_run_id,gold_processed_timestamp
G2177,Acute bronchitis/bronchiolitis episodes when the patient had a new or refill prescription of antibiotics (table 1) in the 30 days prior to or on the episode date,Bronch w rx antibx 30d,ae30ba6947ed1f4849ece9e9a977b640f43858d93f1d7d8cbb0b496ab99f6a1d,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G2184,Patient does not have a caregiver,No caregiver,0246971b1174fb6db26e138c54d89560f94d197c8092b4518b6b662e992ff2e7,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G2187,Patients with clinical indications for imaging of the head: head trauma,Clin ind img hd trauma,5f45d382e80f97791c0586304052f3655cec7227ceb11f8872b49cda16711c7d,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G6004,"Radiation treatment delivery, single treatment area,single port or parallel opposed ports, simple blocks or no blocks: 6-10 mev",Radiation treatment delivery,1ff6fa567e548cc07a9fcea84ee42a403c312d5a4d84f1cfae3530b7d869c2db,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G6013,"Radiation treatment delivery,3 or more separate treatment areas, custom blocking, tangential ports, wedges, rotational beam, compensators, electron beam; 11-19 mev",Radiation treatment delivery,8df20413b40cf0315bdeb8d7fee9f585b324e8fb19555335558bb60d6f3b0a91,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G6019,"Colonoscopy through stoma; with ablation of tumor(s), polyp(s), or other lesion(s) not amenable to removal by hot biopsy forceps, bipolar cautery or snare technique",Colonoscopy lesion removal,410eecefaf06f31ef3aa97a3914af4a8bc474b66b4ca8f998aa9db0ae6d6ed25,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G6025,"Colonoscopy, flexible, proximal to splenic flexure; with transendoscopic stent placement (includes predilation)",Colonoscopy w/stent,e2c157a28ee788380c9ed43f05c566f15ce3590ad8cf5fa54e0023a8cc6a1377,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G6046,Dihydromorphinone,Assay of dihydromorphinone,faeedff922e087f8fc3b1f31537cf0be2164d58c647c108274a183a4f6cf49e4,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G6051,Flurazepam,Assay of flurazepam,21736501c81685c3041b424815019176add19903b73e4a17346c90c120676ef2,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G8410,Footwear evaluation performed and documented,Eval on foot documented,d11a425bd342a5b5deba564353c9c9e7cae7fb7597e3056a9f58c7221d52711f,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G8432,"Depression screening not documented, reason not given","Dep scr not doc, rng",77c153db6219cfbeb520567c09ab416df16f93d1abe67425b7a516f2e51fa335,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G8506,Patient receiving angiotensin converting enzyme (ace) inhibitor or angiotensin receptor blocker (arb) therapy,Pt rec ace/arb,c1cfb98088e15788007420a795fe182301ffd7985e6b6826bd098e45ecc30343,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G8531,Clinician documented that patient was not an eligible candidate for autogenous av fistula,Pt inelig; auto av fistula,6993f2c2bc867507b0d5e5bf3edd917b5174eeab1eb7052754d80af7f4b017ee,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G8543,"Documentation of a positive functional outcome assessment using a standardized tool; care plan not documented, reason not given",Cur funct asses; no care pln,7e2ba956b9bb03cbc6b6415c85a7f9bc6f92033caa510705389c655a808e6e46,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G8544,I intend to report the coronary artery bypass graft (cabg) measures group,Cabg measures grp,5767e7ed68bc3870d033a079f7ebb9ee8c478a6bc66babcd8bd109ad96f45c7c,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G8545,I intend to report the hepatitis c measures group,Hepc measures grp,46122752a7a143b388abada26867115673e5b00653417b21b536ef18f392796a,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G8547,I intend to report the ischemic vascular disease (ivd) measures group,Ivd measures grp,d93c74f284d459a2812ae50c07fff63aa7c1c7a51ae180b5941b13214850eb82,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G8559,Patient referred to a physician (preferably a physician with training in disorders of the ear) for an otologic evaluation,Pt ref doc oto eval,858bf34461dcdbf2067fe8ff3bff8cc1f9fde4104df7788f5933f9eea9f43961,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G8566,"Patient is not eligible for the ""referral for otologic evaluation for sudden or rapidly progressive hearing loss"" measure",Pt inelig ref oto eval,d75f2a507fe477e691a761fa75eb5cf4eb4669c23e0efdcc81e4ecafc7f67926,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G8587,No anti-lipid treatment at discharge,No antlipid treat disch,81605210707849054425fb29df4100b60396551b8e712af814cfcdcd388500cd,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G8597,Most recent ldl-c >= 100 mg/dl,Ldl >= 100,8a5c99eead8c7e629ebc8ad96f42bc6752fa6b4871f3ff00f2ac9966156eeff0,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G8599,"Aspirin or another antiplatelet therapy not used, reason not given",No asa/antiplat ther use rng,a3341e2bd9f2c6525207f98a596e47366b609dd860f12e4f9eafd4dfc0ac5420,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G8627,"Surgical procedure performed within 30 days following cataract surgery for major complications (e.g., retained nuclear fragments, endophthalmitis, dislocated or wrong power iol, retinal detachment, or wound dehiscence)",Surg proc w/in 30 days,d6c76be1353b93ceb820427df600d181339bbc2e6967670119c81fd10d5e9566,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G8662,"Risk-adjusted functional status change residual score for the low back impairment not measured because the patient did not complete the low back fs prom at initial evaluation and/or near discharge, reason not given",Rafs crs lbi no scor no surv,42d974cd75837f49bad29d0c6126c760ff9403933b23e123391ddea7310cee16,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G8672,"Risk-adjusted functional status change residual score for the neck, cranium, mandible, thoracic spine, ribs or other general orthopedic impairment successfully calculated and the score was less than zero (< 0)",Rafscrs goi scor < 0,2c37abe10469f0ddad05fa3c69640bed82c0558117e4bc9850da598c21d06585,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G8704,12-lead electrocardiogram (ecg) performed,Ecg performed,8d73831cc97157ac83b8849df659117d089dc84279bda1261758bf5998b37fff,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G8713,Spkt/v greater than or equal to 1.2 (single-pool clearance of urea [kt] / volume [v]),Spkt/v great 1.2 kt/v,3c6f72358dfa9e0bbe11c85e1b2b233d7e76d990d473da88eab07e122b62f264,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G8723,Specimen site is other than anatomic location of primary tumor,Spec sit not prim tumor,abc8a5e0df314c517564edfdcefac1a7ee705b1570f3c40ac1dd8df242764c34,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G8735,"Elder maltreatment screen documented as positive, follow-up plan not documented, reason not given",Eld mal scrn pos no plan,74006106cd517943d76341b2fca3829c72b25658300c7f90088822adcd642440,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G8751,"Smoking status and exposure to second hand smoke in the home not assessed, reason not given",Smkg status not assess,053dfccac0caeacd037aa12c7cfdeb21768162342987c6453389ceeb8a643523,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G8759,All quality actions for the applicable measures in the sleep apnea measures group have been performed for this patient,Osa mg qual act perform,e63fe1d913a6768a31874cc9a91278cdaa77cd6433fda926fa26478b3bdbbbaf,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G8772,"Documentation of medical reason(s) for not performing urine protein test (e.g., patients with palliative goals or for whom treatment of hypertension with standard treatment goals is not cllinically appropriate)",Doc med reas no urine protn,596b616de9654a20d1bf2a403f48e7d8aa8ac77a38c5d762a4fcdc64b45dcf2d,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G8855,"Objective measurement of adherence to positive airway pressure therapy not performed, reason not given",Pos air press adhere no perf,d2441c7e1c409b861d404927da48b9428ab9a06f759f9bb72d7006300375427e,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G8859,Patient receiving corticosteroids greater than or equal to 10mg/day for 60 or greater consecutive days,Corticosteroids 10mg 60 days,96268ce33282d50923bdec4b73062c5b191cbd84b1fb1d396e6d551c92d71610,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G8875,Clinician diagnosed breast cancer preoperatively by a minimally invasive biopsy method,Breast cancer dx min invsive,e7f013dc4a0b8b33e8f4dd4a0ef7fef958775d14c615f43a0c2f5b2239ded920,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G8882,"Sentinel lymph node biopsy procedure not performed, reason not given",No sent lymph node biopsy,a43c7f6e686cefcc6005d0bfa934a456d472b15c9dfc895eb0ddc0faebca3b36,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G8891,"Documentation of medical reason(s) for most recent ldl-c not under control (e.g., patients with palliative goals for whom treatment of hypertension with standard treatment goals is not clinically appropriate)",Doc med reas no ldl-c contrl,c046e147f14937c27421318735e2070c21472950734729fe558df121b53540a5,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G8914,Patient documented to have experienced a hospital transfer or hospital admission upon discharge from asc,Pt trans to hosp post d/c,cf6f2a46845ade7a314ff0f9356d5c7c72fc883a48f386c0ab4304cf6a74061f,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G8943,Ldl-c result not present or not within 12 months prior,Ldlc not pres w/i 12 mo prir,befc0605ce9df4cdbf4d95b2a2b2ea2ee45487e192d07456daefb298813a5b24,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G8948,No neuropsychiatric symptoms,No neuropsych symptoms,fc7ac85aaddc58543d1699f0f0915177b17d8d8cda8fe20c0314ebe3fdafdd1f,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G8958,"Assessment of adequacy of volume management not documented, reason not given",Assess vol mgmt not doc,eb5faced1312f6676b6e653341e4463022cb72cb6b2fff18aab55298af7f78d7,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G8976,Most recent hemoglobin (hgb) level >= 10 g/dl,Hgb >= 10 g/dl,e1b71c66f5ff9309b9d9dca1374b6f4dadda44784cdfb0ff30dd492403568a5c,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G8979,"Mobility: walking & moving around functional limitation, projected goal status, at therapy episode outset, at reporting intervals, and at discharge or to end reporting",Mobility goal status,fc781508c62a8d68f73e3d4e13558361277ecd7d9a7ad11f127371adde433d51,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G8991,"Other physical or occupational therapy primary functional limitation, projected goal status, at therapy episode outset, at reporting intervals, and at discharge or to end reporting",Other pt/ot goal status,3aab752e668bbea4e923be096623a72b45150a8e99bfe257685a886b9c54d5b5,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G9077,"Oncology; disease status; prostate cancer, limited to adenocarcinoma as predominant cell type; t1-t2c and gleason 2-7 and psa < or equal to 20 at diagnosis with no evidence of disease progression, recurrence, or metastases (for use in a medicare-approved demonstration project)",Onc dx prostate t1no progres,28593efc05e55ee42fec1f0398d9c83e34e0db4d1aebfb810dc3465ebf39d1cd,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G9088,"Oncology; disease status; colon cancer, limited to invasive cancer, adenocarcinoma as predominant cell type; m1 at diagnosis, metastatic, locally recurrent, or progressive without current clinical, radiologic, or biochemical evidence of disease (for use in a medicare-approved demonstration project)",Onc dx colon metas noevid dx,bde8e0794ecbca29dcb8160df7aed266125485080c1b9bcb2edbd451ab914197,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G9093,"Oncology; disease status; rectal cancer, limited to invasive cancer, adenocarcinoma as predominant cell type; extent of disease initially established as t4, any n, m0 (prior to neo-adjuvant therapy, if any) with no evidence of disease progression, recurrence, or metastases (for use in a medicare-approved demonstration project)","Onc dx rectal t4,n,m0 no prg",eb918ec553b4d7d8dce3f5c3128a57ae28554ae39fb75a0cb14d15e7cf231486,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G9100,"Oncology; disease status; gastric cancer, limited to adenocarcinoma as predominant cell type; post r0 resection (with or without neoadjuvant therapy) with no evidence of disease recurrence, progression, or metastases (for use in a medicare-approved demonstration project)",Onc dx gastric no recurrence,51af5f0900156ac5ab35b88e526ff8f79bf7ea4924682c631bb16a5c269111c8,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G9113,"Oncology; disease status; ovarian cancer, limited to epithelial cancer; pathologic stage ia-b (grade 1) without evidence of disease progression, recurrence, or metastases (for use in a medicare-approved demonstration project)",Onc dx ovarian stg1a-b no pr,51776ded2cd86903c93189834dc6f9fcbf9c4c15753b5cc24997abc7f7e4fb7e,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G9165,"Attention functional limitation, current status at therapy episode outset and at reporting intervals",Atten current status,f74959c4cb6fb85a5c38a9233e6bb7e7ad8c923cdcd5bd175a15da8ba1e8f3e9,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G9173,"Voice functional limitation, discharge status at discharge from therapy or to end reporting",Voice d/c status,5d4f46c5a153cd80d31d69a331ea55cc1bab9c80b30d008947af131e91400a41,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G9187,"Bundled payments for care improvement initiative home visit for patient assessment performed by a qualified health care professional for individuals not considered homebound including, but not limited to, assessment of safety, falls, clinical status, fluid status, medication reconciliation/management, patient compliance with orders/plan of care, performance of activities of daily living, appropriateness of care setting; (for use only in the meidcare-approved bundled payments for care improvement initiative); may not be billed for a 30-day period covered by a transitional care management code",Bpci home visit,d5490d962173171d08b1ec4a7079feea8cf6e1ba14544dd0569caece022da860,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G9204,"Rna testing for hepatitis c was not documented as performed within 12 months prior to initiation of antiviral treatment for hepatitis c, reason not given",No reason for no hep c rna,4299364b270e924130f3b7f18374600b7e224dc6757f068a471583f7a5c28acf,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G9229,"Chlamydia, gonorrhea, and syphilis screening results not documented (patient refusal is the only allowed exception)",Ptrsn no gc chl syp test,d6e025483b63e541e5d55321d75590c95ef6dd96c8bff2c50972007d8c3ce4e8,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G9240,Patient whose mode of vascular access is a catheter at the time maintenance hemodialysis is initiated,Doc pt w cath maint dia,35a774f3a388bdca8ed6deaad180efd65f60b04232c8fee0e754b92f12668f35,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G9244,Antiretroviral thereapy not prescribed,Antiviral not ordered,793d34df118e682ac23e4946f01d866dc74751830aacc0723e284cb7921a004e,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G9255,Documentation of patient discharged to home no later than post operative day 2 following cas,Doc pt dischg <=2d,3cad66cb4ac79815efcfcf4cf7e229770e64e89a8ec1bccd6022e02eb75ef164,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G9264,"Documentation of patient receiving maintenance hemodialysis for greater than or equal to 90 days with a catheter for documented reasons (e.g., other medical reasons, patient declined arteriovenous fistula (avf)/arteriovenous graft (avg), other patient reasons)",Doc rsn hemod w/cath >=90d,e502ac2cb33ec4d05287768af097423a0307ef7687f7a601acc96ebb73b435d6,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G9312,Surgical site infection,Surgical site infection,e91d0d7c3ec26974e8f7e87fffd735da89216f79157f539a91484146f283175b,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G9344,"Due to system reasons search not conducted for dicom format images for prior patient ct imaging studies completed at non-affiliated external healthcare facilities or entities within the past 12 months that are available through a secure, authorized, media-free, shared archive (e.g., non-affiliated external healthcare facilities or entities does not have archival abilities through a shared archival system)",Sysrsn no dicom srch,cce9fa6793ffb6d4ac31b6cfd3fa9e394ba7536cef46e5b50faaf8e003ee3f6d,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G9346,"Follow-up recommendations not documented according to recommended guidelines for incidentally detected pulmonary nodules due to medical reasons (e.g., patients with known malignant disease, patients with unexplained fever, ct studies performed for radiation treatment planning or image-guided radiation treatment delivery)",No follow up pulm nod,7be36d77a7c6702eeb3984a9ea3ee0d76d8688be52686bfee6f592c5b5720a0b,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G9356,"Early elective delivery by c-section, or early elective induction, performed (less than 39 week gestation)",Early ind/delivery,62cc1330e3bf73f2f408d4240b77b53f7472c629858c7726fc775e9438e89e9c,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
