DIAGNOSIS_CODE,SHORT_DESCRIPTION,LONG_DESCRIPTION,diagnosis_code_key,gold_run_id,gold_processed_timestamp
T8141XS,"Infct fol a proc, superfic incisional surgical site, sequela","Infection following a procedure, superficial incisional surgical site, sequela",1664904680974905cff5810528b2bcb7d1c3e56b3fe625c8d5fe2c4204d377fc,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T81507D,"Unsp comp of fb acc left in body fol remov cath/pack, subs","Unspecified complication of foreign body accidentally left in body following removal of catheter or packing, subsequent encounter",cc47d802ec509f138be74575d0d5bda1b69cbcf92968528033f62c19bb72ce50,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T81508D,"Unsp comp of fb acc left in body fol oth procedure, subs","Unspecified complication of foreign body accidentally left in body following other procedure, subsequent encounter",142adae96fda651ce32bdf5e510ed57c691946d30f239fee7d6a51acbeec7e2e,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T81509D,"Unsp comp of fb acc left in body fol unsp procedure, subs","Unspecified complication of foreign body accidentally left in body following unspecified procedure, subsequent encounter",9bf5ff5ff90b078cec50a16485f012f45e7fe5b950429ba218119898e0c520cb,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T81522S,"Obst due to fb acc left in body fol kidney dialysis, sequela","Obstruction due to foreign body accidentally left in body following kidney dialysis, sequela",80af39571f4878419c88609d77a4022d30a25d3bcc255190f90edcd17ac58dc8,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T81523D,"Obst due to fb acc left in body fol inject or immuniz, subs","Obstruction due to foreign body accidentally left in body following injection or immunization, subsequent encounter",93ae61330c541a865e6f40b6dbba9054f662b8e5a2f6f766e05d70f5647386b4,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T81526A,"Obst due to fb acc left in body following punctr/cath, init","Obstruction due to foreign body accidentally left in body following aspiration, puncture or other catheterization, initial encounter",82247be7df09a2cf3bf953be87f411482dfd221d101b9b54dd0578b80402f85a,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T81531A,"Perf due to fb acc left in body fol infusn/transfusn, init","Perforation due to foreign body accidentally left in body following infusion or transfusion, initial encounter",510b1aad78082df0f75e14f6e7cce03ebc3c1c9ce83d7cfc0011a19edc355b45,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T81535D,"Perf due to fb acc left in body following heart cath, subs","Perforation due to foreign body accidentally left in body following heart catheterization, subsequent encounter",f789248ea911f91f21aeb14081a5e2c340a37da1610b39ae54d9d7318b7d627d,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T81537D,"Perf due to fb acc left in body fol remov cath/pack, subs","Perforation due to foreign body accidentally left in body following removal of catheter or packing, subsequent encounter",e5a552e4eaa35dc62c7ad1cd9092b3d4e76632e3928f4fdbf100b1f4fbcbb277,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T81594S,"Oth comp of fb acc left in body following endo exam, sequela","Other complications of foreign body accidentally left in body following endoscopic examination, sequela",a5ea13edc247c1cb3fe726d0cb27edbb977ea46beabef15a06cf2382603034a1,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T81599D,"Oth comp of fb acc left in body fol unsp procedure, subs","Other complications of foreign body accidentally left in body following unspecified procedure, subsequent encounter",5549be58b8b88b1e5e272be9643c5130baa05e9c8c3ad460a3e7e5e400b3baf9,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T8160XD,"Unsp acute reaction to foreign sub acc left dur proc, subs","Unspecified acute reaction to foreign substance accidentally left during a procedure, subsequent encounter",20d7c08dde583ed8f1771b304baf11b9731c8e18e6e8b024898ce5cc178bdf9f,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T82111D,"Breakdown of cardiac pulse generator (battery), subs","Breakdown (mechanical) of cardiac pulse generator (battery), subsequent encounter",59c40912dcdeb50798fcd5f890c22988dccb05bcc1dff36b41578f11bc2c1c52,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T82211A,"Breakdown (mechanical) of coronary artery bypass graft, init","Breakdown (mechanical) of coronary artery bypass graft, initial encounter",957860f3e0edae1a0b60c9ed34846b9c21ab3874d0849edbcb39643843be8a6f,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T82222S,"Displacement of biological heart valve graft, sequela","Displacement of biological heart valve graft, sequela",6a97d235b5864516ba552f31819b9878c6d6e7e25e6b410d85fbac5e500bc8e3,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T82228S,"Mech compl of biological heart valve graft, sequela","Other mechanical complication of biological heart valve graft, sequela",4a85d93035d4131acfd0dcdd5ff91f87065226b5bc7d2bd6573255f71c81e977,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T82329A,"Displacement of unspecified vascular grafts, init encntr","Displacement of unspecified vascular grafts, initial encounter",38fcc2d051b808174260abe7588d11104d8953671640239072a4dea44dc41082,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T82330S,"Leakage of aortic (bifurcation) graft (replacement), sequela","Leakage of aortic (bifurcation) graft (replacement), sequela",1aa3afdae5cf08ea35365c69e8581f85c81fe8effb04c2fa51cc0532b0d56666,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T82331D,"Leakage of carotid arterial graft (bypass), subs encntr","Leakage of carotid arterial graft (bypass), subsequent encounter",66a48efa923c7ab198754c7f7e82b33563e6e19c29741ac2e6fb19eac4009273,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T82339A,"Leakage of unspecified vascular graft, initial encounter","Leakage of unspecified vascular graft, initial encounter",d0b38e8e144b7719a919e06fe156071f9e7aa2c9722b61bae9e0ec8f8c8a764a,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T8249XA,"Oth complication of vascular dialysis catheter, init encntr","Other complication of vascular dialysis catheter, initial encounter",7b4ce63c066484c579ec283ddd74bbdc1b70b97712f4a7cfcaec803167fafb46,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T82513A,"Breakdown of balloon (counterpulsation) device, init","Breakdown (mechanical) of balloon (counterpulsation) device, initial encounter",0c92e0d9a8390df939e00e659b296220f238b1c5d5f06d3911a64f0c6ea5d3d2,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T82531S,"Leakage of surgically created arteriovenous shunt, sequela","Leakage of surgically created arteriovenous shunt, sequela",fe3113b6a156be91eb3d750abb3b037732197a1c21b492b6c05e5ece445510f8,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T82532A,"Leakage of artificial heart, initial encounter","Leakage of artificial heart, initial encounter",c01962c71fac25a5cf963288a515d3c81c266290602b558e2c8594582073e035,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T82532S,"Leakage of artificial heart, sequela","Leakage of artificial heart, sequela",3bacf75063a25b1902161a22dfc0bc751351d474d00e52ff3d5287f428c02de5,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T82594A,"Mech compl of infusion catheter, initial encounter","Other mechanical complication of infusion catheter, initial encounter",f188fafe1ebd26ac76765cf2be6e36c739d32024ffbc829cf9148e986d2b5b96,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T82598S,"Mech compl of cardiac and vasc devices and implnt, sequela","Other mechanical complication of other cardiac and vascular devices and implants, sequela",192262e7d1cf0a18bb6f4aab68cb98982874d71efa05af718e600b48ccb93d6a,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T82828D,"Fibrosis due to vascular prosth dev/grft, subs","Fibrosis due to vascular prosthetic devices, implants and grafts, subsequent encounter",a04f78b5911235e5504d1f85c6d4cec6a00cc1fabeef4718e799c4dcc2564080,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T82868A,"Thrombosis due to vascular prosth dev/grft, init","Thrombosis due to vascular prosthetic devices, implants and grafts, initial encounter",7314f091adbff64d11e000c1ba77e4973a6602942a39512eb9a0dff21964d022,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T829XXA,"Unsp comp of cardiac and vascular prosth dev/grft, init","Unspecified complication of cardiac and vascular prosthetic device, implant and graft, initial encounter",2108c355b9536f6e710ed0726fcee3ceeaec607144f9fe2543ae47e1322dbfc6,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T83010A,"Breakdown (mechanical) of cystostomy catheter, init encntr","Breakdown (mechanical) of cystostomy catheter, initial encounter",a90b6bb5edd4788cf41fe00257749c312b476bf1d6e468146c4344613c7b4867,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T83028D,"Displacement of oth urinary catheter, subs","Displacement of other urinary catheter, subsequent encounter",602673f2be6e15b7ad69a1fc47dd9e513b4052e9eaf43511b757bebd415e875c,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T83091S,"Mech compl of indwelling urethral catheter, sequela","Other mechanical complication of indwelling urethral catheter, sequela",6fecd57a553356f2723f56ff067f7f5229819d16a81eef3db7fab6de31cc5e57,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T83092S,"Mech compl of nephrostomy catheter, sequela","Other mechanical complication of nephrostomy catheter, sequela",182d0822aa1ab60b72c13edc825048b676fb5f2caf303fe8754e10073a15470f,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T83122A,"Displacement of cstent, initial encounter","Displacement of cstent, initial encounter",15aaec46c4ff98d095f188748db402230a3b4cf1c780d21ac17117618079a33a,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T83123D,"Displacement of other urinary stents, subsequent encounter","Displacement of other urinary stents, subsequent encounter",db1f29b1dad03d5c7108f67217b4dd2c72a96a35cb9a117b107e072436b212e4,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T8321XA,"Breakdown (mechanical) of graft of urinary organ, init","Breakdown (mechanical) of graft of urinary organ, initial encounter",55beae285c485860cfc0b221ef3759b63bde80d4d3542aed300adbbe78fe0e57,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T8322XS,"Displacement of graft of urinary organ, sequela","Displacement of graft of urinary organ, sequela",77e5fb948d6bc99c536d997633d548d6411ec9f254ce28c6c60c5f82a3636f20,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T8332XD,"Displacement of intrauterine contraceptive device, subs","Displacement of intrauterine contraceptive device, subsequent encounter",adc541a7325f6ae4324c3a650bfc9655f2ec15a1b1690cdaa7b23f2ed062c056,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T83410D,"Breakdown of implanted penile prosthesis, subs","Breakdown (mechanical) of implanted penile prosthesis, subsequent encounter",6d5501d11175a2acd31f967b7656c01f0376072091ab6ab17a947c552976faa9,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T83410S,"Breakdown of implanted penile prosthesis, sequela","Breakdown (mechanical) of implanted penile prosthesis, sequela",1e3203217aae02f66a977ff650ce4e769deace7e15bf4c082fd4498423c7eac1,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T83418A,"Breakdown of prosth dev/implnt/grft of genitl trct, init","Breakdown (mechanical) of other prosthetic devices, implants and grafts of genital tract, initial encounter",8c21a0230d4801b07bf23ba8c07652c74c6e9fe4a2f80fb8be63ce018e24207d,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T83512S,"I/I react d/t nephrostomy catheter, sequela","Infection and inflammatory reaction due to nephrostomy catheter, sequela",07c2ed0face8179f7b33a930a32b248a1807e44e9e2b123dd36c30ac3bf36228,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T8351XS,"Infect/inflm reaction due to indwell urinary cath, sequela","Infection and inflammatory reaction due to indwelling urinary catheter, sequela",fbffbf1eaf8082174a30f15abed8de29534306bd241c6c09081280d2db9c5573,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T83590S,"I/I react d/t implanted urn nstim dev, sequela","Infection and inflammatory reaction due to implanted urinary neurostimulation device, sequela",f20b7e5c5eb7688b21734055677a90120420d4c955c7e440c3bdb715bb5fd731,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T83593D,"I/I react d/t other urinary stents, subsequent encounter","Infection and inflammatory reaction due to other urinary stents, subsequent encounter",2dc18d20fa303cde608fca236772a5bf8e688a0299c39cec2993250b27de8ab4,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T83712D,"Erosn implnt urethral mesh to surrnd org/tiss, subs","Erosion of implanted urethral mesh to surrounding organ or tissue, subsequent encounter",2dea1dd9bd5fcc007eb395f323ed847834a5977507f698a7e66d4e3dcec61732,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T83718S,"Erosion of implanted prstht mtrl to surrnd org/tiss, sequela","Erosion of other implanted mesh to surrounding organ or tissue, sequela",ee7c6811058140cb389062435c6b42997517813a055e011372987b114445a750,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T8383XA,"Hemorrhage due to genitourinary prosth dev/grft, init","Hemorrhage due to genitourinary prosthetic devices, implants and grafts, initial encounter",78ae9503114b763c4a44d9b0071dc6e3981c13e4f7c895caf20f60b494d5616d,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T8386XA,"Thrombosis due to genitourinary prosth dev/grft, init","Thrombosis due to genitourinary prosthetic devices, implants and grafts, initial encounter",6c239f02975e6e2ee5425affa74cebc3e617ca066f18c62ced4f42f9167aedbf,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T8386XS,"Thrombosis due to genitourinary prosth dev/grft, sequela","Thrombosis due to genitourinary prosthetic devices, implants and grafts, sequela",a2496904e37982c9d6f0e075b6ca4a165e5639daadf1176083d2bb0a2186e506,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T8389XD,"Oth complication of genitourinary prosth dev/grft, subs","Other specified complication of genitourinary prosthetic devices, implants and grafts, subsequent encounter",b81506a667c1e3fc7dbc4bfa69abc2c919da7be928fbd2435a764b0c37742c7e,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T839XXA,"Unsp complication of genitourinary prosth dev/grft, init","Unspecified complication of genitourinary prosthetic device, implant and graft, initial encounter",4444a337dbcd93b8722f193f26626f48b5824a90611d08f8436fc410678407cc,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T84019A,"Broken internal joint prosthesis, unsp site, init encntr","Broken internal joint prosthesis, unspecified site, initial encounter",242b61f230347a17978456c2112cf8e407b13916a9232647db49401239a55d89,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T84029A,"Dislocation of unsp internal joint prosthesis, init encntr","Dislocation of unspecified internal joint prosthesis, initial encounter",86bef691f476ffed9f08f1c3d4bc0a6a3446b0b5020c9b6bba17e6ef949e846d,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T84040D,"Periprosth fracture around internal prosth r hip jt, subs","Periprosthetic fracture around internal prosthetic right hip joint, subsequent encounter",af7faf833a9d279078ca36ff0793a7a9b663e3c1f1ee8ccc38473faf3b7319b4,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T84042A,"Periprosth fracture around internal prosth r knee jt, init","Periprosthetic fracture around internal prosthetic right knee joint, initial encounter",0385581ea42f2da257141580f192c5b28789acdb5f3519c2e3bc5e3177c0ff7f,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T84042S,"Periprosth fx around internal prosth r knee jt, sequela","Periprosthetic fracture around internal prosthetic right knee joint, sequela",e6be2b759d4ffe7fd54c667cd098d9c3cfa60437354ccc718efff244606f74bb,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T84053S,"Periprosth osteolys of internal prosth l knee jt, sequela","Periprosthetic osteolysis of internal prosthetic left knee joint, sequela",eb1e8710f88e6f08729b89035c1a1d2472f01665223fa805f96424952ba3cc8d,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T84058S,"Periprosth osteolysis of internal prosthetic joint, sequela","Periprosthetic osteolysis of other internal prosthetic joint, sequela",b04ea877ada94e886bdea45c880d8e009fde60edaca70c8310a01cae771459e7,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T84059A,"Periprosth osteolys of unsp internal prosthetic joint, init","Periprosthetic osteolysis of unspecified internal prosthetic joint, initial encounter",f4e0f80fda76f516625188887f1f5f14136bdbcd35019aa28891642b9e05b101,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T84063S,"Wear of artic bearing surface of int prosth l knee jt, sqla","Wear of articular bearing surface of internal prosthetic left knee joint, sequela",55695bd1c465697104ecadeea218f3bcaea933a2a2b05196c781cab0308d204e,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T84090D,"Mech compl of internal right hip prosthesis, subs encntr","Other mechanical complication of internal right hip prosthesis, subsequent encounter",5b9b42e6d0ea6c326b47b2b3773edc94b07a61aab63b1e4863991b27f1c20631,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T84099D,"Mech compl of unsp internal joint prosthesis, subs encntr","Other mechanical complication of unspecified internal joint prosthesis, subsequent encounter",a665660f227ff67e59cc72c7ee337e7c58436213110c45accf4ed2460022998c,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T84114A,"Breakdown (mechanical) of int fix of right femur, init","Breakdown (mechanical) of internal fixation device of right femur, initial encounter",782976c5f8896159c7a1351a8d4b7437448fefdabd1c41cb6cacfbc3c787cbda,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T84115A,"Breakdown (mechanical) of int fix of left femur, init","Breakdown (mechanical) of internal fixation device of left femur, initial encounter",2308324b7ebfab906acfd31e4c392aac7cd39300cdc65e6815395b89c83bfa3f,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T84124A,"Displacement of int fix of right femur, init","Displacement of internal fixation device of right femur, initial encounter",7030d613df274d03a1b668f802b88d58ae45f77f2d3eff0880a76c4a27feb4d0,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
